time,stability,delta,alert
567,99.60003148778658,-0.0007079088711776649,Normal
568,99.59932357891542,-0.000707908871163454,Normal
569,99.59861567004424,-0.0007079088711776649,Normal
570,99.59790776117306,-0.0007079088711776649,Normal
571,99.59719985230188,-0.0007079088711776649,Normal
572,99.59649194343072,-0.000707908871163454,Normal
573,99.59578403455956,-0.000707908871163454,Normal
574,99.59507612568837,-0.0007079088711918757,Normal
575,99.5943682168172,-0.000707908871163454,Normal
576,99.59366030794601,-0.0007079088711918757,Normal
577,99.59295239907485,-0.000707908871163454,Normal
578,99.59224449020367,-0.0007079088711776649,Normal
579,99.59153658133249,-0.0007079088711776649,Normal
580,99.59082867246133,-0.000707908871163454,Normal
581,99.59012076359015,-0.0007079088711776649,Normal
582,99.58941285471897,-0.0007079088711776649,Normal
583,99.58870494584781,-0.000707908871163454,Normal
584,99.58799703697663,-0.0007079088711776649,Normal
585,99.58728912810545,-0.0007079088711776649,Normal
586,99.58658121923429,-0.000707908871163454,Normal
587,99.58587331036311,-0.0007079088711776649,Normal
588,99.58516540149193,-0.0007079088711776649,Normal
589,99.58445749262077,-0.000707908871163454,Normal
590,99.5837495837496,-0.0007079088711776649,Normal
591,99.5830416748784,-0.0007079088711918757,Normal
592,99.58233376600722,-0.0007079088711776649,Normal
593,99.58162585713606,-0.000707908871163454,Normal
594,99.5809179482649,-0.000707908871163454,Normal
595,99.58021003939372,-0.0007079088711776649,Normal
596,99.57950213052254,-0.0007079088711776649,Normal
597,99.57879422165136,-0.0007079088711776649,Normal
598,99.57808631278019,-0.0007079088711776649,Normal
599,99.57737840390901,-0.0007079088711776649,Normal
600,99.57667049503785,-0.000707908871163454,Normal
601,99.57596258616667,-0.0007079088711776649,Normal
602,99.57525467729549,-0.0007079088711776649,Normal
603,99.57454676842431,-0.0007079088711776649,Normal
604,99.57383885955315,-0.000707908871163454,Normal
605,99.57313095068197,-0.0007079088711776649,Normal
606,99.5724230418108,-0.0007079088711776649,Normal
607,99.57171513293963,-0.000707908871163454,Normal
608,99.57100722406845,-0.0007079088711776649,Normal
609,99.57029931519727,-0.0007079088711776649,Normal
610,99.56959140632611,-0.000707908871163454,Normal
611,99.56888349745493,-0.0007079088711776649,Normal
612,99.56817558858374,-0.0007079088711918757,Normal
613,99.56746767971256,-0.0007079088711776649,Normal
614,99.5667597708414,-0.000707908871163454,Normal
615,99.56605186197024,-0.000707908871163454,Normal
616,99.56534395309906,-0.0007079088711776649,Normal
617,99.56463604422788,-0.0007079088711776649,Normal
618,99.5639281353567,-0.0007079088711776649,Normal
619,99.56322022648553,-0.0007079088711776649,Normal
620,99.56251231761435,-0.0007079088711776649,Normal
621,99.56180440874319,-0.000707908871163454,Normal
622,99.56109649987201,-0.0007079088711776649,Normal
623,99.56038859100083,-0.0007079088711776649,Normal
624,99.55968068212965,-0.0007079088711776649,Normal
625,99.55897277325849,-0.000707908871163454,Normal
626,99.55826486438733,-0.000707908871163454,Normal
627,99.55755695551613,-0.0007079088711918757,Normal
628,99.55684904664497,-0.000707908871163454,Normal
629,99.55614113777378,-0.0007079088711918757,Normal
630,99.55543322890261,-0.000707908871163454,Normal
631,99.55472532003144,-0.0007079088711776649,Normal
632,99.55401741116026,-0.0007079088711776649,Normal
633,99.5533095022891,-0.000707908871163454,Normal
634,99.55260159341792,-0.0007079088711776649,Normal
635,99.55189368454674,-0.0007079088711776649,Normal
636,99.55118577567558,-0.000707908871163454,Normal
637,99.5504778668044,-0.0007079088711776649,Normal
638,99.54976995793322,-0.0007079088711776649,Normal
639,99.54906204906206,-0.000707908871163454,Normal
640,99.54835414019088,-0.0007079088711776649,Normal
641,99.5476462313197,-0.0007079088711776649,Normal
642,99.54693832244854,-0.000707908871163454,Normal
643,99.54623041357736,-0.0007079088711776649,Normal
644,99.54552250470617,-0.0007079088711918757,Normal
645,99.54481459583499,-0.0007079088711776649,Normal
646,99.54410668696383,-0.000707908871163454,Normal
647,99.54339877809267,-0.000707908871163454,Normal
648,99.54269086922149,-0.0007079088711776649,Normal
649,99.54198296035031,-0.0007079088711776649,Normal
650,99.54127505147913,-0.0007079088711776649,Normal
651,99.54056714260796,-0.0007079088711776649,Normal
652,99.53985923373678,-0.0007079088711776649,Normal
653,99.53915132486561,-0.000707908871163454,Normal
654,99.53844341599444,-0.0007079088711776649,Normal
655,99.53773550712326,-0.0007079088711776649,Normal
656,99.53702759825208,-0.0007079088711776649,Normal
657,99.53631968938092,-0.000707908871163454,Normal
658,99.53561178050975,-0.000707908871163454,Normal
659,99.53490387163856,-0.0007079088711918757,Normal
660,99.5341959627674,-0.000707908871163454,Normal
661,99.5334880538962,-0.0007079088711918757,Normal
662,99.53278014502504,-0.000707908871163454,Normal
663,99.53207223615388,-0.000707908871163454,Normal
664,99.5313643272827,-0.0007079088711776649,Normal
665,99.53065641841151,-0.0007079088711918757,Normal
666,99.52994850954035,-0.000707908871163454,Normal
667,99.52924060066917,-0.0007079088711776649,Normal
668,99.528532691798,-0.000707908871163454,Normal
669,99.52782478292681,-0.0007079088711918757,Normal
670,99.52711687405565,-0.000707908871163454,Normal
671,99.52640896518449,-0.000707908871163454,Normal
672,99.5257010563133,-0.0007079088711918757,Normal
673,99.52499314744213,-0.000707908871163454,Normal
674,99.52428523857095,-0.0007079088711776649,Normal
675,99.52357732969978,-0.0007079088711776649,Normal
676,99.52286942082861,-0.000707908871163454,Normal
677,99.52216151195742,-0.0007079088711918757,Normal
678,99.52145360308626,-0.000707908871163454,Normal
679,99.5207456942151,-0.000707908871163454,Normal
680,99.52003778534392,-0.0007079088711776649,Normal
681,99.51932987647272,-0.0007079088711918757,Normal
682,99.51862196760155,-0.0007079088711776649,Normal
683,99.51791405873038,-0.000707908871163454,Normal
684,99.51720614985922,-0.000707908871163454,Normal
685,99.51649824098804,-0.0007079088711776649,Normal
686,99.51579033211686,-0.0007079088711776649,Normal
687,99.51508242324569,-0.0007079088711776649,Normal
688,99.51437451437451,-0.0007079088711776649,Normal
689,99.51366660550335,-0.000707908871163454,Normal
690,99.51295869663218,-0.000707908871163454,Normal
691,99.51225078776099,-0.0007079088711918757,Normal
692,99.51154287888983,-0.000707908871163454,Normal
693,99.51083497001864,-0.0007079088711918757,Normal
694,99.51012706114747,-0.000707908871163454,Normal
695,99.50941915227631,-0.000707908871163454,Normal
696,99.50871124340513,-0.0007079088711776649,Normal
697,99.50800333453394,-0.0007079088711918757,Normal
698,99.50729542566278,-0.000707908871163454,Normal
699,99.5065875167916,-0.0007079088711776649,Normal
700,99.50587960792043,-0.000707908871163454,Normal
701,99.50517169904924,-0.0007079088711918757,Normal
702,99.50446379017808,-0.000707908871163454,Normal
703,99.50375588130692,-0.000707908871163454,Normal
704,99.50304797243572,-0.0007079088711918757,Normal
705,99.50234006356456,-0.000707908871163454,Normal
706,99.50163215469338,-0.0007079088711776649,Normal
707,99.5009242458222,-0.0007079088711776649,Normal
708,99.50021633695104,-0.000707908871163454,Normal
709,99.49950842807985,-0.0007079088711918757,Normal
710,99.49880051920869,-0.000707908871163454,Normal
711,99.49809261033752,-0.000707908871163454,Normal
712,99.49738470146633,-0.0007079088711918757,Normal
713,99.49667679259515,-0.0007079088711776649,Normal
714,99.49596888372398,-0.0007079088711776649,Normal
715,99.49526097485281,-0.000707908871163454,Normal
716,99.49455306598163,-0.0007079088711776649,Normal
717,99.49384515711046,-0.0007079088711776649,Normal
718,99.49313724823928,-0.0007079088711776649,Normal
719,99.49242933936812,-0.000707908871163454,Normal
720,99.49172143049694,-0.0007079088711776649,Normal
721,99.49101352162577,-0.000707908871163454,Normal
722,99.4903056127546,-0.0007079088711776649,Normal
723,99.4895977038834,-0.0007079088711918757,Normal
724,99.48888979501224,-0.000707908871163454,Normal
725,99.48818188614106,-0.0007079088711776649,Normal
726,99.4874739772699,-0.000707908871163454,Normal
727,99.48676606839872,-0.0007079088711776649,Normal
728,99.48605815952756,-0.000707908871163454,Normal
729,99.48535025065637,-0.0007079088711918757,Normal
730,99.48464234178519,-0.0007079088711776649,Normal
731,99.48393443291403,-0.000707908871163454,Normal
732,99.48322652404285,-0.0007079088711776649,Normal
733,99.48251861517167,-0.0007079088711776649,Normal
734,99.48181070630051,-0.000707908871163454,Normal
735,99.48110279742933,-0.0007079088711776649,Normal
736,99.48039488855815,-0.0007079088711776649,Normal
737,99.47968697968699,-0.000707908871163454,Normal
738,99.47897907081581,-0.0007079088711776649,Normal
739,99.47827116194462,-0.0007079088711918757,Normal
740,99.47756325307346,-0.000707908871163454,Normal
741,99.47685534420228,-0.0007079088711776649,Normal
742,99.47614743533111,-0.000707908871163454,Normal
743,99.47543952645994,-0.0007079088711776649,Normal
744,99.47473161758876,-0.0007079088711776649,Normal
745,99.47402370871758,-0.0007079088711776649,Normal
746,99.4733157998464,-0.0007079088711776649,Normal
747,99.47260789097524,-0.000707908871163454,Normal
748,99.47189998210406,-0.0007079088711776649,Normal
749,99.47119207323288,-0.0007079088711776649,Normal
750,99.47048416436171,-0.0007079088711776649,Normal
751,99.46977625549054,-0.000707908871163454,Normal
752,99.46906834661937,-0.0007079088711776649,Normal
753,99.4683604377482,-0.000707908871163454,Normal
754,99.46765252887703,-0.0007079088711776649,Normal
755,99.46694462000583,-0.0007079088711918757,Normal
756,99.46623671113467,-0.000707908871163454,Normal
757,99.46552880226349,-0.0007079088711776649,Normal
758,99.46482089339233,-0.000707908871163454,Normal
759,99.46411298452115,-0.0007079088711776649,Normal
760,99.46340507564999,-0.000707908871163454,Normal
761,99.4626971667788,-0.0007079088711918757,Normal
762,99.46198925790762,-0.0007079088711776649,Normal
763,99.46128134903645,-0.000707908871163454,Normal
764,99.46057344016528,-0.0007079088711776649,Normal
765,99.4598655312941,-0.0007079088711776649,Normal
766,99.45915762242294,-0.000707908871163454,Normal
767,99.45844971355176,-0.0007079088711776649,Normal
768,99.45774180468058,-0.0007079088711776649,Normal
769,99.45703389580942,-0.000707908871163454,Normal
770,99.45632598693824,-0.0007079088711776649,Normal
771,99.45561807806705,-0.0007079088711918757,Normal
772,99.45491016919587,-0.0007079088711776649,Normal
773,99.4542022603247,-0.000707908871163454,Normal
774,99.45349435145354,-0.000707908871163454,Normal
775,99.45278644258237,-0.0007079088711776649,Normal
776,99.45207853371119,-0.0007079088711776649,Normal
777,99.45137062484001,-0.0007079088711776649,Normal
778,99.45066271596883,-0.0007079088711776649,Normal
779,99.44995480709765,-0.0007079088711776649,Normal
780,99.44924689822649,-0.000707908871163454,Normal
781,99.44853898935531,-0.0007079088711776649,Normal
782,99.44783108048414,-0.0007079088711776649,Normal
783,99.44712317161296,-0.0007079088711776649,Normal
784,99.4464152627418,-0.000707908871163454,Normal
785,99.44570735387063,-0.000707908871163454,Normal
786,99.44499944499944,-0.0007079088711918757,Normal
787,99.44429153612828,-0.000707908871163454,Normal
788,99.44358362725708,-0.0007079088711918757,Normal
789,99.44287571838592,-0.000707908871163454,Normal
790,99.44216780951474,-0.0007079088711776649,Normal
791,99.44145990064357,-0.0007079088711776649,Normal
792,99.4407519917724,-0.000707908871163454,Normal
793,99.44004408290122,-0.0007079088711776649,Normal
794,99.43933617403005,-0.0007079088711776649,Normal
795,99.43862826515888,-0.000707908871163454,Normal
796,99.4379203562877,-0.0007079088711776649,Normal
797,99.43721244741653,-0.0007079088711776649,Normal
798,99.43650453854536,-0.000707908871163454,Normal
799,99.43579662967419,-0.0007079088711776649,Normal
800,99.43508872080301,-0.0007079088711776649,Normal
801,99.43438081193185,-0.000707908871163454,Normal
802,99.43367290306067,-0.0007079088711776649,Normal
803,99.43296499418948,-0.0007079088711918757,Normal
804,99.4322570853183,-0.0007079088711776649,Normal
805,99.43154917644713,-0.000707908871163454,Normal
806,99.43084126757597,-0.000707908871163454,Normal
807,99.4301333587048,-0.0007079088711776649,Normal
808,99.42942544983362,-0.0007079088711776649,Normal
809,99.42871754096244,-0.0007079088711776649,Normal
810,99.42800963209126,-0.0007079088711776649,Normal
811,99.42730172322008,-0.0007079088711776649,Normal
812,99.42659381434892,-0.000707908871163454,Normal
813,99.42588590547774,-0.0007079088711776649,Normal
814,99.42517799660656,-0.0007079088711776649,Normal
815,99.42447008773539,-0.0007079088711776649,Normal
816,99.42376217886422,-0.000707908871163454,Normal
817,99.42305426999306,-0.000707908871163454,Normal
818,99.42234636112187,-0.0007079088711918757,Normal
819,99.4216384522507,-0.000707908871163454,Normal
820,99.42093054337951,-0.0007079088711918757,Normal
821,99.42022263450835,-0.000707908871163454,Normal
822,99.41951472563717,-0.0007079088711776649,Normal
823,99.418806816766,-0.0007079088711776649,Normal
824,99.41809890789482,-0.0007079088711776649,Normal
825,99.41739099902365,-0.000707908871163454,Normal
826,99.41668309015247,-0.0007079088711776649,Normal
827,99.41597518128131,-0.000707908871163454,Normal
828,99.41526727241013,-0.0007079088711776649,Normal
829,99.41455936353894,-0.0007079088711918757,Normal
830,99.41385145466778,-0.000707908871163454,Normal
831,99.4131435457966,-0.0007079088711776649,Normal
832,99.41243563692544,-0.000707908871163454,Normal
833,99.41172772805426,-0.0007079088711776649,Normal
834,99.4110198191831,-0.000707908871163454,Normal
835,99.4103119103119,-0.0007079088711918757,Normal
836,99.40960400144073,-0.0007079088711776649,Normal
837,99.40889609256956,-0.000707908871163454,Normal
838,99.40818818369839,-0.0007079088711776649,Normal
839,99.40748027482721,-0.0007079088711776649,Normal
840,99.40677236595604,-0.000707908871163454,Normal
841,99.40606445708487,-0.0007079088711776649,Normal
842,99.40535654821369,-0.0007079088711776649,Normal
843,99.40464863934253,-0.000707908871163454,Normal
844,99.40394073047135,-0.0007079088711776649,Normal
845,99.40323282160016,-0.0007079088711918757,Normal
846,99.40252491272899,-0.000707908871163454,Normal
847,99.40181700385781,-0.0007079088711776649,Normal
848,99.40110909498665,-0.000707908871163454,Normal
849,99.40040118611547,-0.0007079088711776649,Normal
850,99.3996932772443,-0.0007079088711776649,Normal
851,99.39898536837312,-0.0007079088711776649,Normal
852,99.39827745950194,-0.0007079088711776649,Normal
853,99.39756955063078,-0.000707908871163454,Normal
854,99.3968616417596,-0.0007079088711776649,Normal
855,99.39615373288842,-0.0007079088711776649,Normal
856,99.39544582401724,-0.0007079088711776649,Normal
857,99.39473791514608,-0.000707908871163454,Normal
858,99.3940300062749,-0.0007079088711776649,Normal
859,99.39332209740374,-0.000707908871163454,Normal
860,99.39261418853256,-0.0007079088711776649,Normal
861,99.39190627966137,-0.0007079088711918757,Normal
862,99.3911983707902,-0.000707908871163454,Normal
863,99.39049046191903,-0.0007079088711776649,Normal
864,99.38978255304787,-0.000707908871163454,Normal
865,99.38907464417669,-0.0007079088711776649,Normal
866,99.38836673530552,-0.000707908871163454,Normal
867,99.38765882643433,-0.0007079088711918757,Normal
868,99.38695091756315,-0.0007079088711776649,Normal
869,99.38624300869199,-0.000707908871163454,Normal
870,99.38553509982081,-0.0007079088711776649,Normal
871,99.38482719094964,-0.0007079088711776649,Normal
872,99.38411928207847,-0.000707908871163454,Normal
873,99.3834113732073,-0.0007079088711776649,Normal
874,99.38270346433612,-0.0007079088711776649,Normal
875,99.38199555546495,-0.000707908871163454,Normal
876,99.38128764659378,-0.0007079088711776649,Normal
